Date,NumberOfSubjects,Fatal,SubjectArmed,SubjectRace,SubjectGender,SubjectAge,NatureOfStop,NumberOfShots,NumberOfOfficers,OfficerRace,OfficerGender,Department,FullNarrative,City,Notes
04/04/2011,1,N,N,W,M,U,NA,3,1,W,M,Milwaukee Police Department,"On Monday April 4, 2011 at 11:19am Squad [redacted] Police Officers [redacted] and [redacted] were dispatched to Hardware Hanks Hardware Store at 2128 W. National Av. regarding an assignment ""Trouble with a son."" Prior to the squads arrival the assignment had been upgraded to ""the subject has a knife and had cut his mother."" Upon arrival at 11:30am officers entered the hardware store via the two main southside exterior glass doors. Upon entry Police Officer [redacted] took a position in the main aisle which is adjacent to the customer service desk. Police Officer [redacted] was facing in a northbound direction as his partner, Police Officer [redacted] positioned himself in an aisle to the northeast of Police Officer [redacted] Officers [redacted] and [redacted] then observed the suspect, later identified as Miguel R. Borges m/w [redacted] to be standing approximately 30' to the north of them in the main aisle. Police Officer [redacted] further observed a f/w subject, later identified as the suspects mother, [redacted] f/w [redacted] of [redacted] o be fleeing from the suspect and running directly adjacent to the customer service counter in a southbound direction [redacted] was running directly at Police Officer [redacted] was observed to have a piece of tissue paper wrapped around her left ring finger. Subsequent investatin revealed [redacted] had sustained a minor laceration to this finger during an altercation with her son Miguel at 11:00 am which initially began inside the business but extended outside of the hardware stroe onto the public sidewalk.Upon initial observation Police Officer [redacted] observed the suspect to be displaying a black handled 2"" bladed knife in his right hand. The suspect had the knife extended in an outward direction with his right arm extending in an outward and horizontal direction. Polce Officer [redacted] shouted out to the suspect What do you have the knife for"" Police Officer [redacted] fearing for his safety, as well as the safety of his partner and citizens within the business removed his service handgun with his left hand and obtained target acquisition of the suspect. Police Office[redacted] verbally shouted out commands to the suspect several times to ""Drop the Knife!"" The suspect failed to comply with the verbal commands and proceeded to run in a southbound direction directly toward his mother [redacted] and Police Officer [redacted]. As the suspect came within 12'-15'of Police Officer [redacted] he maintained his target acquisition on the suspect and discharged three rounds from his Smith & Wesson 40 caliber Duty Weapon at the suspect. After the shots were discharged the suspect fell to his knees but still maintained control fo the knife in his right hand. The suspect was positioned adjacent the front service counter which is on the west side of the main aisle. Police Officers [redacted] and [redacted] continued to verbally command the suspect to drop the knife. The suspect finally complied and Police Officer [redacted] approached the suspect and kicked the knife away from the suspects reach in a southbound direction. Police Officer [redacted] approached the suspect from the north and secured him with handcuffs. Emergency medical assistance was requested at 11:33 am and MFD Med Squad # 7 manned by Lieutenant Moore and MFD Engine # 26 manned by Captain Ann Sardina responded to the scene. The suspect was conveyed to Froedert Hospital and Police Officer [redacted] rode with the suspect and at no time did the suspect make any statements to the officer or medical personnel.A medical evaluation revealed the suspect sustained three gunshot wounds consisting of a entrance and exit wound to his left hand, a gunshot wound to his front right thigh in whih the bullet was lodged and an entrance and exit wound which initially struck the left groin area and exited out the right buttock. The suspect was placed under a Hospital Guard and under went surgery. The suspect was unable to be interviewed. The suspect was listed in stable condition and was under the care of Dr. Karen Braselin.The Crime Scene was investigated by Detective Daniel Thompson and Gus Petropoulos. Scene investigation resulted in the recovery of three spent 40 caliber casings which were located in the main aisle near the front entrance doorway and near aisle #1. Also recovered adjacent to one spent casing and near the entrance door was a black handled knife which had been kicked away from the suspect by Police Officer [redacted]. One fired bullet was recovered on the floor lying adjacent to a display stand near the front entrance / exit doors. One additional bullet was recovered from a wooden wall north of the location of the suspect within the business. The recovery of the interior crime scene video supported the initial altercation between the suspect and his mother which resulted in the request for police service. This video also confirmed the statements of outside witnesses within the business at the time of the incident as well as the actions of the officers. A total of 190 Crime Scene photos were taken from th scene, boh officers involved and the suspects clothing.Detective Mark Peterson conducted the interview of the suspects mother, identified as [redacted]. it should be noted that [redacted] had been treated on scene by MFD for a minor laceration to her left ringfinger [redacted] confirmed that Miguel Borges is her son and they reside together. [redacted] stated Miguel is a [redacted] stated on todays date she drove her personal vehicle to the hardware store with her son Miguel as a passenger. Her intention was to get some keys made from the hardware store. [redacted] stated Miguel and she responded into the store and after her keys were made her son began to demand $5.00 from her. She refused his demands at which time miguel struck her in the facial area with his hand and gained control of her purse. The suspect fled out of the business and was pursued by [redacted] who regained control of her purse while outside on the city sidewalk area. During this altercation the suspect, Miguel gained control of [redacted] pocket knife which had been in her purse. During this altercation [redacted] sustained the laceration to her finger. It should be noted that immediately after the shooting incident [redacted] to Officer [redacted] that her son had cut her, but later declined to confirm this statement to Detective Peterson. [redacted] she responded back inside the business to request that the police be called to the scene. Sheila stated her son followed her back into the business and was confronted by the police while displayng the knife. [redacted] was listed as a victim of a Battery DV # 11-095-775 Occurring on 4-4-11 @ 11:00am at 2128 W. National Av.Detective Billy Ball interviewed the citizen witness/store employee identified as [redacted] m/w [redacted] Mr. [redacted] confirmed he was on duty as a store employee at the time of the incident. Mr. [redacted] stated the F/H cictime came into the store and had requested that two keys be kmade. Mr. [redacted] stated the keys were made by a co-worker [redacted] Mr. [redacted] stated that the M/H suspect (Borges) entered into the business and then demanded $5.00 and the purse from the F/H subject [redacted]Mr. [redacted] stated the M/H subject (Borges) then struck the F/H once to the facial area with a hand. Mr. [redacted] confirmed that he was a 911 Caller requesting police service. Mr. [redacted] stated he then exited the store to assist another customer and observed the first uniform officers respond to the scene. Mr. [redacted] stated he was not present within the business to wwitness the shooting.Detective Phillip Sliwinski interviewed a citizen witness/store employee identified as [redacted] f/w [redacted] confirmed she was on duty at the time of the shooting [redacted] confirmed that a F/H subject entered the store and requested that two keys be made [redacted] stated she completed this task at which time the F/H subject and M/H subject exited the sore [redacted] stated both subjects re-entered the store and [redacted] noticed the F/H subject was now bleeding from her finger. [redacted] stated she provided a piece of tissue to this subject. [redacted] stated she was standing behind the customer service counter when two uniform police officers entered the store. [redacted] stated she did not witness the shoting because she feared for her safety and had fallen to the floor behind the counter as a safe location.Detective Herb Glidewell interviewed the citizen witness identified as [redacted] M/W [redacted] Mr. [redacted] confirmed he had responded to the hardware to make the purchase. Mr. [redacted] stated he was present within the business during the entire incident and was positioned adjacent the south end of the customer service counter when the shooting incident occurred. Mr. [redacted] did fully cooperate with detectives and investigators from the District Attorney's Office by responding to the Criminal Investigation Bureau and providing a taped interview to Detectives and Investigator Joseph Link.It should be noted that Police officers [redacted] and [redacted] as well as [redacted] provided interview to Milwaukee Police Detectives and District Attorney Investigators at the Criminal Investigation Bureau on 4-4-11.On Friday April 8, 2014 ADA Kent Lovern reviewed this case and issued an initial Charge of DV. Battery against Miguel Borges. On Monday April 25, 2011 ADA Kent Lovern issued One Count of RES against Miguel Borges.",Milwaukee,"3 shots fired, 3 hits (1 to his left hand, 1 to his right thigh, 1 to his left groin area); cutting instrument (knife)"
06/05/2011,1,N,N,B,M,U,NA,3,1,W,M,Milwaukee Police Department,starts on page 39,Milwaukee,3 shots fired; 1 hit; knife
06/11/2011,1,N,N,B,M,U,NA,1,1,B,F,Milwaukee Police Department,starts on page 45,Milwaukee,1 shot fired; 1 hit
11/11/2011,1,F,Y,B,M,U,NA,2,1,W,M,Milwaukee Police Department,starts on page 59,Milwaukee,"2 shots fired by PO; 2 hits (1 on left arm, 1 on left back); firearm"
04/01/2012,1,N,Y,W,M,U,NA,9,1,W,M,Milwaukee Police Department,starts on page 60,Milwaukee,"9 shots fired by PO; 2 hits (1 on left bicep, 1 on right shoulder); firearm"
08/01/2013,1,N,Y,B,M,U,NA,3,1,W,U,Milwaukee Police Department,starts on page 76,Milwaukee,3 shots fired by PO; 2 hits; firearm
01/06/2013,1,N,Y,B,M,U,NA,4,1,B,M,Milwaukee Police Department,starts on page 68,Milwaukee,4 shots fired by PO: hits undisclosed; handgun
11/11/2013,1,F,Y,B,M,U,NA,NA,3,L;W;W,U;U;U,Milwaukee Police Department,starts on page 77,Milwaukee,undisclosed shots by PO; undisclosed hits (there were hits); firearm
04/06/2014,1,N,Y,W,M,U,NA,NA,4,W;L;L;A,U;U;U;U,Milwaukee Police Department,starts on page 78,Milwaukee,undisclosed shots by PO; 2 hits; firearm
11/02/2015,1,N,Y,B,U,U,NA,14,4,W;W;W;W,M;M;M;M,Milwaukee Police Department,starts on page 87,Milwaukee,"5 shots fired by one PO: 9 shots fired by second PO; undisclosed hits to victim one (to left elbow and to left chest); undisclosed hits to victim two (1 to left buttocks, 3 to left hip, 2 to left armpit, 1 to left chest, 3 to right hand); no hits to third victim; firearm"
11/02/2015,1,N,N,B,U,U,NA,14,4,W;W;W;W,M;M;M;M,Milwaukee Police Department,starts on page 87,Milwaukee,"5 shots fired by one PO: 9 shots fired by second PO; undisclosed hits to victim one (to left elbow and to left chest); undisclosed hits to victim two (1 to left buttocks, 3 to left hip, 2 to left armpit, 1 to left chest, 3 to right hand); no hits to third victim; firearm"
08/04/2015,1,N,Y,B,M,U,NA,5,1,W,M,Milwaukee Police Department,starts on page 83,Milwaukee,5 shots fired by PO: 1 hit (to the right leg); firearm
03/06/2015,1,F,N,B,M,U,NA,NA,1,W,M,Milwaukee Police Department,starts on page 79,Milwaukee,1 shot fired by PO; 1 hit (to the forehead); knife
04/01/2016,1,N,N,L,F,U,NA,3,1,L,M,Milwaukee Police Department,starts on page 88,Milwaukee,3 shots fired by PO; 1 hit to one victim (ricocheted to right thigh); 1 hit to dog
05/08/2016,1,N,N,B,M,U,NA,2,1,B,M,Milwaukee Police Department,starts on page 90,Milwaukee,"2 shots fired by PO; 2 hits (to lower right back, right index finger); unarmed"
01/14/2013,1,N,N,B,M,U,NA,1,1,B,M,Milwaukee Police Department,starts on page 69,Milwaukee,1 shot by PO by accident into himself
01/22/2013,1,N,N,W,M,U,NA,NA,1,W,M,Milwaukee Police Department,starts on page 70,Milwaukee,undisclosed shots by PO; undisclosed hits (there were hits); long silver cylindrical pipe
01/29/2014,1,F,Y,B,M,U,NA,3,1,W,M,Milwaukee Police Department,starts on page 78,Milwaukee,3 shots fired by PO; 1 hit (to the side of his head); firearm
02/21/2013,1,N,Y,B,M,U,NA,4,1,W,M,Milwaukee Police Department,starts on page 71,Milwaukee,"4 shots fired by PO; 4 hits (1 to right chest area, 1 to right upper arm, 1 to left shoulder area, 1 to left jaw area); gun"
02/21/2015,1,N,N,B,M,U,NA,NA,1,W,M,Milwaukee Police Department,starts on page 79,Milwaukee,10 shots fired by PO; undisclosed hits (there were hits); rifle
03/19/2010,1,F,Y,W,M,U,NA,NA,2,L;W,M;U,Milwaukee Police Department,"This report was submitted by Lieutenant David SALAZAR, assigned to the Criminal Investigation Bureau, Power Shift.On Friday March 19 2010 at 11:07 p.m., Squad [redacted] Police Officers [redacted] and [redacted], Squad [redacted] Police Officers [redacted] and [redacted] Squad [redacted] Police Officers [redacted] and [redacted] responded to 1063 S. 9th St., to arrest Jonathan NMN RODRIGUEZ-MUNIZ (W/M [redacted]) on a Suspect A!ert for Felony Intimidation of Witness (1R10- 056-0008), two outstanding felony warrants, and three outstanding misdemeanor warrants.It should be noted that 1583 S. 9th St., is located at the rear portion of the lot and there is another residence located on the front portion of the lot. The front residence is assigned the address of 1561 S. 9th St. Officer [redacted] and [redacted] were assigned rear containment and were stationed in the alley behind 1563 S. 9th St. Officers [redacted] and [redacted] approached the front 1563 S. 9th St., from the east along the south edge of the property. In doing so, officers passed 1561 S. 9th St. Officers [redacted] and [redacted] began to circ!e around the south side of the 1563 S. 9th St., while [redacted] and [redacted] maintained front containment.At this time Officers [redacted] and [redacted] heard noises coming from the northwest corner of 1561 S. 9th St. Officer [redacted] who was closer to the sound, metered the corner and encountered RODRIGUEZ-MUNIZ. RODRIGUEZ-MUNIZ was observed standing near the rear door of 1561 S. 9th St., and made eye-contact with Officer [redacted]. RODRIGUEZ-MUNIZ immediately fled north over a fence and into an adjoining yard. Officer [redacted] observed that when RODRIGUEZ-MUNIZ jumped over the fence that he held onto his right waistband area, which indicated that he was armed. Officer [redacted] gave chase and began yelling out the suspect's direction of travel. Officer [redacted] ran east to S. 9th St., to cutoff RODR!GUEZ-MUNIZ'S escape. Once at the sidewalk Officer [redacted] turned north to intercept RODRIGUEZ-MUNIZ.Officer [redacted] followed RODRlGUEZ-MUNIZ into the adjacent yard and was yelling ""stop police"". RODRIGUEZ-MUNIZ flipped over another fence on the north side of the yard. at which time Officer [redacted] observed a chrome object in the waistband of RODRIGUEZ-MUNIZ. RODRIGUEZ-MUNIZ continued running east and into the front yard of 1555 S. 9th St. Officer [redacted] continued to pursue the suspect and observed him trip on a short wood fence in the front yard of 1555 S. 9th St. When RODRIGlJEZ-MUNIZ fell he landed on his hands and knees in the northwest section of the yard. Officer [redacted] observed a chrome pistol lying a few feet away from RODRIGUEZ-MUNIZ. Officer [redacted] drew his service pistol and began yelling commands at RODRIGUEZ-MUNIZ to not pick up the weapon. As this was occurring Officer [redacted] was nearing the front yard of 1555 S. 9th St., and could hear Officer [redacted] yelling that RODRIGUEZ-MUNIZ had a gun. Officer [redacted] stepped onto the sidewalk in front of 1555 S. 9th St., and observed RODRIGUEZ-MUNIZ kneeling in the northwest corner of the fenced yard. RODRIGUEZ-MMUNIZ, while in a kneeling position reached down and picked up the chrome pistol. Officer [redacted] began backing away while yelling ""drop the gun!"" Officer [redacted] drew his weapon and moved north on the sidewalk to avoid a crossfire. RODRIGUEZ-MUNIZ  then swung the chrome pistol directly at Officer [redacted] and both officers fired at RODRIGUEZ-MUNIZ. RODRIGUEZ-MUNIZ then fell to his left and rolled on top of the pistol. Officers [redacted] and [redacted] handcuffed the suspect and rolled him over to provide first aid. Officers administered CPR until relieved by members of the Milwaukee Fire Department. RODRIGUEZ-MUNIZ was pronounced dead a short time later.The suspect's weapon was found to be a chrome Jimenez Arms 9mm semi-automatic pistol. The autopsy revealed that RODRIGUEZ-MUNIZ sustained multiple gunshot wounds, two of which were fatal.",Milwaukee,both officers fired undisclosed number of shots; victim sustained undisclosed number of shots though 2 fatally hit victim; firearm
03/19/2015,1,N,Y,B,M,U,NA,NA,1,W,M,Milwaukee Police Department,starts on page 80,Milwaukee,undisclosed shots by PO: undisclosed hits (there were hits) firearm
04/15/2015,1,N,Y,B,M,U,NA,1,1,B,M,Milwaukee Police Department,starts on page 83,Milwaukee,1 shot fired by PO; 1 hit (to the right eye); firearm
04/24/2013,1,F,N,B,M,U,NA,NA,1,W,M,Milwaukee Police Department,starts on page 74,Milwaukee,undisclosed shots by PO; undisclosed hits (there were hits); knife
04/24/2015,1,N,Y,B,M,U,NA,1,1,L,M,Milwaukee Police Department,starts on page 83,Milwaukee,1 shot fired by PO; 1 hit; firearm
04/27/2013,1,F,N,W,M,U,NA,2,1,W,M,Milwaukee Police Department,starts on page 74,Milwaukee,2 shots fired by PO; 1 hit (fatal to the chest); 2 knives
04/28/2010,1,F,N,B,M,U,NA,9,2,W;W,F;M,Milwaukee Police Department,"On Wednesday 4-28-10 at approx. 6:35PM, District Two Police Officers [redacted] and [redacted], while responding to a call for service, discharged their service weapons at a suspect, Eddie L. Jones, causing his death. This incident was thoroughly investigated by both the Criminal Investigation Bureau and the District Attorney's office, and what follows is a summary of the investigation and ifs findings. It is not exhaustive of a!I details, and for a complete understanding of all aspects of the investigation, please refer to Milwaukee Police incident reports filed under 1R1011B0178.Both officers were interviewed on the night of the incident by ClB detectives, as well as District Attorney John Chisolm and personnel from his staff. Both officers gave statements that were consistent with one another, witness accounts and the physical evidence, and their statements are summarized as follows:On Wednesday 4-28-10, POs [redaced] and [redacted] were assigned as partners on Squad [redacted] early shift uniformed squad, with [redacted] driving. Between the beginning of their shift at 3:00PM and approx. 6:31PM, they responded to and handled several routine calls for service. At 6:31PM, they were dispatched to an assignment of ""Battery- Cutting"" at 1539 S. 9th St., with the information that a man was chasing a woman and was armed with a knife.PO [redacted] statement indicated that upon their arrival at this assignment, he observed numerous people who were in the street and on the sidewalks, and that several of them waved down the squad. He asked the citizens where the subject with the knife was, and they pointed towards a house that was just northeast of where the squad was parked. PO [redacted] and his partner then got out of the squad and walked in that direction. As they did so, he observed a heavyset black male sitting on the front steps of a porch, and he also observed that the male was holding another person, a black female, across his lap as one would hold a child. He could see that the female was bleeding from her face, and was agitated. At the same time, he saw that the male was holding a large butcher knife ln his right hand, and so he drew his service weapon (Smith and Wesson M&P .40 caliber handgun) and ordered the suspect to drop the knife by yelling this command several times.The suspect did not comply with his commands, and responded verbally to the officer's commands with words to the effect of ""back up."" The suspect then raised the knife in hls right hand, and PO [redacted] believed at that time that he was going to stab the female with the knife. The female was still laying across his lap, and the suspect's upper chest and head were isolated. He estimated his distance from the suspect as 10-15 feet. PO [redacted] then took aim at the suspect, and fired his weapon at him. He could not recall how many shots he fired (later examination of his weapon revealed that he fired seven rounds.) He a!so stated that his partner was standing to his right, and believes that she also fired at the suspect.PO [redacted] observed the suspect slump backwards after being shot, and the female immediately got up from his lap. He went to the female and checked on her condition. He notified his dispatcher via KSA radio that they had fired shots, and requested medical attention for the suspect. A Milwaukee Fire Dept. unit had been staged up the block, and they immediately responded to the scene and began tending to the suspect. Because of the immediate response of MFD personnel, he did not attempt any life saving measures on the suspect.Numerous other District Two squads responded to the scene very rapidly. The other responding squads began to take control of the scene, and PO [redacted] was escorted to a squad by other responding officers, where he remained until the arrival of CIB personnel. At no time did he talk to PO [redacted] prior to being interviewed.PO [redacted] was likewise interviewed by ClB personnel and DA Chisolm and his staff. She made a statement that was very consistent with that of PO [redacted]. She related that they were dispatched to the battery cutting assignment. As they were responding to the scene, she (as the officer not driving) was reading the CAD updates out loud, so that they both knew what they were responding to. When they arrived in the 1500 block of S. 9th St., she observed numerous people running around in the street in a chaotic scene. The squad came to a stop and she immediately exited and drew her service weapon, due to the nature of the assignment.There were several people pointing and yelling ""over there"" indicating in a northeast direction. She observed a black male subject holding a black female subject on his lap. She could see that the male was holding a large knife in his right hand, and was making motions as though he was stabbing the female. PO [redacted] was approx. 20-30 feet from the suspect at this time, and she pointed her weapon at the suspect and continued walking towards him. As she was doing so, she yelled at the suspect several times to drop the knife, but he ignored her commands. She also recalled that her partner was standing to her left.At some point she observed that the female was bleeding, and she feared that the suspect was going to stab her with the knife. The female's position was low enough on his body that she had a clear target of his chest and head. She took aim and fired two or three rounds at the suspect (examination of her weapon revealed that she fired two rounds.) She saw the suspect fall backwards and drop the knife, and the female got up and ran away. She approached the suspect and kicked the knife away from him. She also got on the radio and called for medical assistance for the suspect, as she could see he had been shot. She put on latex gloves in preparation for pertorming medical attention on the suspect, however a MFD engine pulled up almost immediately and began attending to the suspect. Other MPD squads also quickly arrived on the scene, and she was escorted to Sgt. [redacted] squad, where she remained until the arrival of CIB personnel. She did not interact with PO [redacted] during this time.CIB detectives subsequently interviewed the female subject of this incident, [redacted]. Her interview revealed that she and the suspect Eddie Jones had been previously engaged in a relationship, however they had split up due to his violent nature. He had been arrested recently for a domestic violence incident against her, and that she had obtained a restraining order against him. Over the past couple of days, Jones called her numerous times, telling her to drop the restraining order, and threatening to kil! her and her new boyfriend if she did not. She did report these threats to the police.On this date at approx. 6:00PM, she returned to her house, and upon walking towards her house, she saw Jones approach her and someone yelled for her to run and that Jones had a knife. She ran away, but Jones caught up to her and the two struggled. He pushed her to the ground and held the knife to her throat, while making verbal threats to kill her. As this was going on, she saw the police arrive at the scene, and the officers subsequently shot Jones.lt should be noted that [redacted] was highly intoxicated and equally agitated at the time she was interviewed, and while she did not provide a great level of detail, what she did tell was consistent with the officers' statements, other witness statements and the physical evidence.Another citizen eyewitness to the incident [redacted] was interviewed as part of this investigation. [redacted] lives across the street from the scene, and he observed the incident from his front porch and yard area. Additionally, he recorded the incident on his camera phone, which he voluntarily turned over to detectives in order to extract the video. The video is of surprisingly good quality, and shows the events that occurred prior to police arrival, as well as the arrival the squad on the scene. It clearly shows the squad pull up to the scene, shows the two officers exit the squad, approach the suspect with their guns drawn, and order the suspect to drop the knife. It shows the officers fire several shots at the suspect, but as soon as the shots are heard, the camera operator moves the camera away from the scene, as though he were startled by the shots. He regains his composure and continues filming the aftermath of the shooting, including the arrival of MFD and additional squads on the scene.The actions of both officers was clearly captured on the video, and it is consistent in all ways with both of their accounts. This video is in the possession of MPD should it be needed for review or training purposes.Numerous other citizen witnesses were interviewed, and all provided substantially similar versions of events.Subsequent to their statements on the night of the incident, all standard protocols for an officer-involved shooting were complied with, including collecting the officers' weapons, issuing new weapons to them, placing them on administrative duty, and conveying them for drug testing.On 4-29-10, Dr. Rogalska of the Milwaukee County Medical Examiner's office conducted an autopsy on the suspect Jones. The cause of death was deermined to be from numerous gunshot wounds, and the manner of death ruled a homicide. A total of 10 gunshot wounds (entrance and exit) wounds were noted to the suspect's head, neck and chest. A total of seven bullets, as well as several small bullet fragments were recovered from Jones' body during the autopsy.On Tuesday 5-4-10, this incident was formally reviewed by DA Chisolm for the purposes of determining the legality of the officers' actions. DA Chisolm indicated that it was his legal opinion that both officers acted properly and within the guidelines of the !aw when they used deadly force to stop the life-threatening actions of the suspect Eddie Jones.",Milwaukee,"7 shots fired from one PO, 2 shots from other PO; number of hits unknown — 10 gunshot wounds (entrances and exits), 7 bullets in victim's body; knife"
